1.11616	8472	8727
1.12351	8727	8975
1.13352	8975	9216
1.15168	9216	9451
1.1517	9451	9680
1.15465	9680	9903
1.16415	9903	10121
1.16417	10121	10335
1.17413	10335	10544
1.18082	10544	8832
1.18361	8832	7360
1.19618	7360	7654
1.19766	7654	7937
1.21004	7937	8209
1.21764	8209	8472
1.21908	8472	8727
1.22634	8727	8975
1.24203	8975	9216
1.24205	9216	9451
1.24694	9451	9680
1.25524	9680	9903
1.25526	9903	10121
1.26454	10121	10335
1.27023	10335	10544
1.27857	10544	8832
1.28524	8832	7360
1.28527	7360	7654
1.28693	7654	7937
1.29356	7937	8209
1.30042	8209	8472
1.30243	8472	8727
1.31128	8727	8975
1.31521	8975	9216
1.32419	9216	9451
1.32422	9451	9680
1.33114	9680	9903
1.33767	9903	10121
1.33769	10121	10335
1.34293	10335	10544
1.34977	10544	8832
1.35813	8832	7360
1.3643	7360	7654
1.36622	7654	7937
1.3735	7937	8209
1.37963	8209	8472
1.38507	8472	8727
1.39014	8727	8975
1.39729	8975	9216
1.39732	9216	9451
1.41062	9451	9680
1.4124	9680	9903
1.41243	9903	10121
1.42019	10121	10335
1.42022	10335	10544
1.43381	10544	8832
1.4435	8832	7360
1.45022	7360	7654
1.45558	7654	7937
1.45753	7937	8209
1.45862	8209	8472
1.46626	8472	8727
1.46933	8727	8975
1.47166	8975	9216
1.47168	9216	9451
1.48356	9451	9680
1.48539	9680	9903
1.48541	9903	10121
1.49814	10121	10335
1.50133	10335	10544
1.50798	10544	8832
1.51007	8832	7360
1.5101	7360	7654
1.51214	7654	7937
1.51629	7937	8209
1.51804	8209	8472
1.52191	8472	8727
1.52425	8727	8975
1.52845	8975	9216
1.53413	9216	9451
1.53416	9451	9680
1.54525	9680	9903
1.55049	9903	10121
1.55052	10121	10335
1.55341	10335	10544
1.56181	10544	8832
1.56715	8832	7360
1.57206	7360	7654
1.57343	7654	7937
1.58416	7937	8209
1.58967	8209	8472
1.59401	8472	8727
1.60053	8727	8975
1.6022	8975	9216
1.60222	9216	9451
1.60777	9451	9680
1.61984	9680	9903
1.61986	9903	10121
1.62164	10121	10335
1.62822	10335	10544
1.63415	10544	8832
1.63935	8832	7360
1.63937	7360	7654
1.64148	7654	7937
1.64912	7937	8209
1.66567	8209	8472
1.67163	8472	8727
1.67912	8727	8975
1.68848	8975	9216
1.69427	9216	9451
1.6943	9451	9680
1.69877	9680	9903
1.70054	9903	10121
1.70057	10121	10335
1.70603	10335	10544
1.71061	10544	8832
1.71649	8832	7360
1.72512	7360	7654
1.73421	7654	7937
1.73582	7937	8209
1.74375	8209	8472
1.74543	8472	8727
1.74981	8727	8975
1.75277	8975	9216
1.7528	9216	9451
1.75775	9451	9680
1.76399	9680	9903
1.76402	9903	10121
1.76612	10121	10335
1.77295	10335	10544
1.77506	10544	8832
1.78195	8832	7360
1.78198	7360	7654
1.79011	7654	7937
1.7922	7937	8209
1.79675	8209	8472
1.81478	8472	8727
1.82399	8727	8975
1.82839	8975	9216
1.82842	9216	9451
1.83754	9451	9680
1.83932	9680	9903
1.83934	9903	10121
1.84422	10121	10335
1.84592	10335	10544
1.85269	10544	8832
1.85931	8832	7360
1.85933	7360	7654
1.86372	7654	7937
1.8652	7937	8209
1.8743	8209	8472
1.87547	8472	8727
1.87716	8727	8975
1.88129	8975	9216
1.88585	9216	9451
1.88588	9451	9680
1.89339	9680	9903
1.89803	9903	10121
1.89806	10121	10335
1.90252	10335	10544
1.90737	10544	8832
1.91288	8832	7360
1.91471	7360	7654
1.91908	7654	7937
1.92492	7937	8209
1.92736	8209	8472
1.9354	8472	8727
1.94055	8727	8975
1.94569	8975	9216
1.94572	9216	9451
1.9509	9451	9680
1.95679	9680	9903
1.95681	9903	10121
1.96919	10121	10335
1.97465	10335	10544
1.97799	10544	8832
1.98331	8832	7360
1.98333	7360	7654
1.98495	7654	7937
1.99135	7937	8209
1.99612	8209	8472
2.00056	8472	8727
2.01097	8727	8975
2.01256	8975	9216
2.02335	9216	9451
2.02338	9451	9680
2.02815	9680	9903
2.03193	9903	10121
2.03195	10121	10335
2.03389	10335	10544
2.03791	10544	8832
2.04362	8832	7360
2.04546	7360	7654
2.0512	7654	7937
2.05309	7937	8209
2.05718	8209	8472
2.05845	8472	8727
2.06709	8727	8975
2.07208	8975	9216
2.07211	9216	9451
2.07632	9451	9680
2.08587	9680	9903
2.0859	9903	10121
2.08852	10121	10335
2.09354	10335	10544
2.09819	10544	8832
2.10173	8832	7360
2.10175	7360	7654
2.10481	7654	7937
2.11718	7937	8209
2.12082	8209	8472
2.12286	8472	8727
2.12706	8727	8975
2.13021	8975	9216
2.13508	9216	9451
